HomeTeam_AwayTeam_Match_ID,Date,HomeTeamWinOdd,HomeTeamDrawOdd,HomeTeamLoseOdd,BtsYes,BtsNo,Over_05,Over_15,Over_25,Over_35,Over_45,Over_05,Over_15,Over_25,Over_35,Over_45,HandiCap_min2_W,HandiCap_min1_W,HandiCap_plus1_W,HandiCap_plus2_W,HandiCap_min2_D,HandiCap_min1_D,HandiCap_plus1_D,HandiCap_plus2_D,HandiCap_min2_L,HandiCap_min1_L,HandiCap_plus1_L,HandiCap_plus2_L
albania-norway-xpwcxTmQ,07 Jun 2013,3.34,3.22,2.20,2.05,1.68,1.07,1.43,2.44,4.72,10.38,7.61,2.68,1.51,1.16,1.04,21.00,8.00,1.62,1.12,11.00,4.75,3.69,7.00,1.02,1.25,4.30,12.00
montenegro-ukraine-GzMptQ6i,07 Jun 2013,2.63,3.12,2.78,1.94,1.77,1.07,1.40,2.25,4.28,9.63,7.94,2.76,1.60,1.19,1.05,15.00,5.24,1.42,1.07,8.00,3.93,4.10,8.00,1.08,1.48,5.75,15.00
croatia-scotland-hzpOEwmI,07 Jun 2013,1.33,4.74,10.08,2.17,1.63,1.03,1.23,1.80,3.03,6.00,10.67,3.70,1.96,1.34,1.11,3.50,1.88,1.02,,4.00,3.55,10.00,,1.73,3.28,23.00,
moldova-poland-0vUJNriN,07 Jun 2013,8.72,4.30,1.40,2.21,1.60,1.04,1.29,2.00,3.49,6.99,10.05,3.28,1.77,1.27,1.08,,21.00,2.89,1.57,,9.50,3.51,4.20,,1.03,2.03,4.20
liechtenstein-slovakia-tv9UCfnf,07 Jun 2013,12.70,5.30,1.26,2.41,1.52,1.03,1.25,1.82,3.10,6.25,12.33,3.67,1.93,1.34,1.11,,-,3.67,1.89,,-,3.57,3.92,,-,1.73,3.10
finland-belarus-UFRLKZFT,07 Jun 2013,2.24,3.31,3.19,1.86,1.86,1.05,1.34,2.12,3.92,8.42,9.42,3.13,1.67,1.23,1.06,10.00,4.22,1.30,1.04,6.50,3.78,4.75,9.50,1.14,1.62,7.00,19.00
france-spain-WODmGgOp,26 Mar 2013,3.39,3.18,2.24,2.00,1.73,1.06,1.38,2.28,4.26,9.43,8.05,2.87,1.59,1.19,1.05,21.00,7.43,1.61,1.13,10.00,4.88,3.75,6.50,1.03,1.31,4.32,11.00
montenegro-england-UDfgxr6G,26 Mar 2013,4.04,3.26,2.01,2.00,1.73,1.06,1.34,2.18,3.96,8.56,8.49,3.04,1.64,1.22,1.06,23.00,8.50,1.72,1.18,11.00,5.50,3.60,6.00,1.01,1.22,3.72,9.00
belgium-north-macedonia-SrVfJ1Yn,26 Mar 2013,1.20,6.32,16.43,3.00,1.36,1.03,1.25,1.78,3.06,5.88,11.40,3.70,1.99,1.34,1.11,2.66,1.52,,,3.75,3.97,,,2.12,4.58,,
germany-kazakhstan-WSexo3V4,26 Mar 2013,1.02,20.00,59.25,4.33,1.20,1.00,1.02,1.12,1.36,1.86,23.00,13.33,5.68,2.95,1.87,1.18,1.04,,,6.50,11.50,,,8.50,15.50,,
ireland-austria-rkUI1OFo,26 Mar 2013,2.41,3.16,3.13,1.95,1.80,1.05,1.34,2.13,3.90,8.30,8.55,3.05,1.68,1.23,1.06,13.00,4.82,1.35,1.05,7.50,3.83,4.40,9.00,1.11,1.54,6.50,17.00
malta-italy-61j9oWvf,26 Mar 2013,35.80,12.40,1.06,3.75,1.25,1.01,1.11,1.41,2.11,3.48,17.33,5.94,2.77,1.67,1.28,,,8.13,3.25,,,5.13,3.95,,,1.20,1.79
poland-san-marino-UwQlupMc,26 Mar 2013,1.01,22.00,80.50,7.00,1.08,1.00,1.01,1.04,1.17,1.39,41.00,19.67,9.63,4.49,2.80,1.03,,,,11.00,,,,17.00,,,
wales-croatia-8GmwFvk9,26 Mar 2013,5.44,3.59,1.69,2.15,1.65,1.05,1.35,2.08,3.90,8.50,8.69,3.01,1.72,1.23,1.06,,13.00,2.13,1.30,,6.50,3.45,5.00,,1.12,2.82,6.50
netherlands-romania-ANYSOxTF,26 Mar 2013,1.35,4.86,9.46,2.10,1.67,1.03,1.23,1.74,2.91,5.55,11.73,3.81,2.04,1.36,1.12,3.45,1.88,1.03,,4.10,3.56,10.00,,1.73,3.21,21.00,
serbia-scotland-S6DI7dsq,26 Mar 2013,1.51,3.88,7.25,2.38,1.53,1.06,1.37,2.22,4.18,9.05,8.36,2.90,1.62,1.19,1.05,5.50,2.38,1.06,,4.33,3.41,8.00,,1.40,2.50,19.00,
denmark-bulgaria-pOwJWWP0,26 Mar 2013,1.67,3.62,5.70,2.20,1.62,1.05,1.34,2.14,3.95,8.50,8.63,3.01,1.67,1.22,1.06,6.00,2.79,1.10,,4.88,3.44,7.00,,1.33,2.14,15.00,
ukraine-moldova-zqDvhN53,26 Mar 2013,1.12,8.08,20.49,3.00,1.36,1.02,1.16,1.62,2.60,4.82,16.00,4.63,2.22,1.45,1.15,2.29,1.38,,,3.75,4.33,,,2.45,5.67,,
turkey-hungary-W2UkHRB0,26 Mar 2013,1.71,3.63,5.14,,,1.04,1.27,1.93,3.38,6.83,9.90,3.47,1.82,1.29,1.09,-,2.87,-,,-,3.48,-,,-,2.06,-,
azerbaijan-portugal-UReBXRSp,26 Mar 2013,13.09,5.46,1.26,2.50,1.50,1.03,1.23,1.79,3.04,5.86,11.40,3.78,1.98,1.34,1.11,,,3.65,1.88,,,3.62,3.88,,,1.72,3.11
armenia-czech-republic-2P5V4fR1,26 Mar 2013,3.73,3.31,2.07,2.04,1.70,1.06,1.37,2.21,4.13,9.25,7.94,2.89,1.62,1.21,1.05,23.00,9.00,1.71,1.18,12.00,5.50,3.64,6.00,1.01,1.22,3.79,9.50
cyprus-switzerland-ShzBqYLu,23 Mar 2013,6.69,3.97,1.53,2.20,1.62,1.04,1.32,2.02,3.77,8.00,9.92,3.25,1.74,1.24,1.07,,19.00,2.47,1.50,,8.50,3.46,4.33,,1.05,2.37,4.50
france-georgia-WIMRyGT6,22 Mar 2013,1.12,8.39,23.13,3.00,1.36,1.02,1.15,1.60,2.54,4.56,17.00,4.72,2.26,1.48,1.16,2.26,1.35,,,3.73,4.51,,,2.42,5.85,,
san-marino-england-6qH9zMzT,22 Mar 2013,73.25,21.00,1.01,6.00,1.11,1.00,1.02,1.07,1.23,1.60,34.00,19.00,8.00,3.83,2.22,,,,12.00,,,,8.00,,,,1.10
scotland-wales-4bVcVbXb,22 Mar 2013,1.98,3.36,3.96,1.91,1.91,1.05,1.33,2.08,3.73,7.81,9.24,3.14,1.70,1.25,1.07,8.50,3.69,1.22,1.02,6.00,3.59,5.50,11.00,1.20,1.76,8.50,21.00
north-macedonia-belgium-Qou0Sx2B,22 Mar 2013,5.55,3.71,1.65,2.10,1.67,1.05,1.34,2.11,3.95,8.50,9.08,3.10,1.69,1.22,1.06,,13.00,2.14,1.33,,6.50,3.45,4.80,,1.11,2.78,6.50
poland-ukraine-O0Phv4y4,22 Mar 2013,2.16,3.19,3.62,2.10,1.67,1.07,1.43,2.39,4.56,10.13,7.38,2.69,1.54,1.16,1.04,11.00,3.92,1.22,1.02,6.50,3.60,5.00,11.00,1.14,1.66,8.50,23.00
spain-finland-QuMVzzqD,22 Mar 2013,1.06,12.18,33.20,2.75,1.40,1.00,1.07,1.31,1.83,3.00,26.00,7.83,3.31,1.91,1.35,1.64,1.20,,,4.27,5.40,,,3.68,8.22,,
sweden-ireland-K4ULDLEc,22 Mar 2013,1.52,4.04,6.89,2.00,1.73,1.03,1.26,1.88,3.21,6.18,10.38,3.60,1.89,1.32,1.10,4.67,2.30,1.07,,4.30,3.49,8.00,,1.47,2.51,15.00,
austria-faroe-islands-SlvlSqTB,22 Mar 2013,1.11,9.23,24.65,2.75,1.40,1.01,1.11,1.40,2.11,3.59,15.33,5.80,2.80,1.66,1.26,1.88,1.29,,,3.98,4.78,,,3.05,6.43,,
czech-republic-denmark-2HRWT5ba,22 Mar 2013,2.22,3.17,3.48,2.04,1.70,1.07,1.41,2.31,4.51,9.88,7.75,2.70,1.57,1.16,1.04,11.00,4.38,1.29,1.02,6.50,3.69,4.75,10.00,1.12,1.61,8.00,21.00
hungary-romania-EeuKQbb3,22 Mar 2013,2.73,3.22,2.64,1.95,1.80,1.06,1.37,2.20,4.11,9.08,8.58,2.88,1.63,1.21,1.05,15.00,6.13,1.45,1.08,8.00,4.08,3.97,8.00,1.07,1.43,5.48,15.00
netherlands-estonia-82IAwxr9,22 Mar 2013,1.04,14.44,38.94,3.50,1.29,1.01,1.07,1.31,1.81,2.95,23.50,8.17,3.30,1.96,1.36,1.57,1.21,,,4.31,5.50,,,3.95,9.78,,
slovakia-lithuania-8KiaUnNo,22 Mar 2013,1.50,4.00,7.40,2.20,1.62,1.05,1.33,2.08,3.75,8.00,9.83,3.17,1.71,1.24,1.07,4.75,2.32,1.06,,4.33,3.43,8.00,,1.44,2.52,19.00,
andorra-turkey-nPqk9cTS,22 Mar 2013,33.06,12.14,1.07,3.40,1.30,1.02,1.11,1.45,2.27,3.97,19.00,5.75,2.61,1.60,1.22,,,8.37,3.12,,,5.20,3.90,,,1.20,1.85
kazakhstan-germany-MmPMjb7p,22 Mar 2013,33.90,11.25,1.07,2.50,1.50,1.01,1.06,1.25,1.73,2.70,21.33,8.56,3.73,2.03,1.42,,,8.13,3.58,,,5.60,4.30,,,1.20,1.65
norway-albania-0EGTSCya,22 Mar 2013,1.42,4.30,8.68,2.25,1.60,1.04,1.34,2.05,3.73,7.92,9.92,3.12,1.72,1.24,1.07,4.35,2.12,1.05,,4.05,3.36,8.50,,1.54,2.84,19.00,
croatia-serbia-zaZSDc2O,22 Mar 2013,1.75,3.53,5.07,2.10,1.67,1.06,1.38,2.22,4.23,9.05,8.38,2.86,1.62,1.19,1.05,7.50,3.06,1.14,,5.50,3.49,6.00,,1.25,1.96,12.00,
slovenia-iceland-nejCsCjh,22 Mar 2013,1.67,3.65,5.53,2.20,1.62,1.06,1.37,2.24,4.29,9.67,8.58,2.88,1.61,1.19,1.05,6.00,2.80,1.10,,4.75,3.44,7.00,,1.33,2.13,15.00,
israel-portugal-Kx0Eg9k4,22 Mar 2013,7.44,4.04,1.49,2.04,1.70,1.05,1.28,1.91,3.44,6.93,9.55,3.45,1.87,1.28,1.09,,17.00,2.56,1.46,,8.00,3.55,4.37,,1.06,2.25,4.70
poland-england-CMH5y2LM,17 Oct 2012,3.81,3.21,2.06,,,1.06,1.37,2.23,4.08,8.30,8.11,2.89,1.61,1.21,1.06,21.00,7.85,1.71,1.24,11.00,5.63,3.69,5.63,1.02,1.23,3.74,8.00
portugal-northern-ireland-jHSj7aAE,16 Oct 2012,1.07,9.88,29.25,,,1.02,1.09,1.35,1.96,3.27,19.00,6.75,3.03,1.76,1.32,1.67,1.20,,,4.35,5.28,,,3.48,8.55,,
spain-france-ruwlSaHu,16 Oct 2012,1.42,4.42,7.66,,,1.04,1.31,2.03,3.51,7.49,9.13,3.26,1.74,1.27,1.08,4.38,2.14,1.05,,4.17,3.45,8.50,,1.58,2.73,19.00,
albania-slovenia-rRFPXnds,16 Oct 2012,2.96,3.16,2.44,,,1.06,1.38,2.28,4.34,10.00,8.17,2.78,1.59,1.18,1.05,17.00,6.50,1.50,1.10,9.00,4.33,3.86,7.50,1.05,1.35,5.05,13.00
belgium-scotland-tnZbILmg,16 Oct 2012,1.35,4.72,9.18,,,1.02,1.25,1.76,3.07,6.00,12.50,3.73,2.00,1.35,1.11,4.00,1.98,1.04,,4.20,3.50,9.00,,1.60,3.07,19.00,
germany-sweden-EyJlpNpB,16 Oct 2012,1.28,5.58,10.01,,,1.01,1.15,1.56,2.43,4.23,15.00,4.85,2.37,1.52,1.20,3.13,1.73,1.03,,4.07,3.80,10.00,,1.81,3.55,19.00,
italy-denmark-fJOhmhAs,16 Oct 2012,1.58,3.82,6.00,,,1.05,1.33,2.03,3.64,7.50,9.30,3.19,1.74,1.25,1.08,5.38,2.54,1.12,,4.53,3.49,6.50,,1.43,2.28,13.00,
austria-kazakhstan-djqMrUOC,16 Oct 2012,1.19,6.60,14.19,,,1.02,1.19,1.65,2.61,4.86,13.00,4.21,2.16,1.44,1.14,2.38,1.52,,,3.75,3.87,,,2.34,4.62,,
hungary-turkey-dKUOPID9,16 Oct 2012,2.86,3.26,2.44,,,1.04,1.30,2.01,3.50,7.25,10.00,3.35,1.76,1.28,1.08,15.00,6.00,1.51,1.11,8.50,4.40,3.97,7.50,1.07,1.36,4.80,12.00
iceland-switzerland-tWS0R2uP,16 Oct 2012,4.24,3.40,1.86,,,1.05,1.33,2.07,3.75,7.92,9.33,3.13,1.72,1.24,1.07,,9.50,1.82,1.22,,5.50,3.61,5.50,,1.20,3.35,8.00
north-macedonia-serbia-UuwoY0mt,16 Oct 2012,3.90,3.34,1.96,,,1.06,1.42,2.33,4.57,10.67,8.08,2.74,1.57,1.16,1.04,-,10.00,1.75,1.18,-,5.50,3.59,6.00,-,1.20,3.68,9.00
slovakia-greece-SY1GQDGg,16 Oct 2012,2.44,3.15,2.94,,,1.07,1.41,2.32,4.56,10.33,7.92,2.78,1.57,1.16,1.04,15.00,5.01,1.35,1.05,7.50,3.95,4.33,9.00,1.08,1.49,6.50,17.00
croatia-wales-l2wXCHHU,16 Oct 2012,1.26,5.43,12.46,,,1.03,1.22,1.73,2.88,5.58,12.50,3.97,2.03,1.37,1.12,2.88,1.68,-,,3.88,3.78,-,,1.98,3.62,-,
czech-republic-bulgaria-6XvFXCAf,16 Oct 2012,1.69,3.55,5.26,,,1.06,1.37,2.22,4.21,9.33,8.67,2.88,1.62,1.20,1.05,7.00,2.91,1.12,,5.00,3.50,6.50,,1.29,2.05,13.00,
romania-netherlands-AgTgGoR6,16 Oct 2012,3.88,3.39,1.95,,,1.04,1.30,2.02,3.51,7.01,8.88,3.36,1.75,1.28,1.09,,7.83,1.77,1.27,,6.25,3.59,5.50,,1.23,3.56,6.63
ukraine-montenegro-O45ikLkM,16 Oct 2012,1.70,3.56,5.09,,,1.04,1.30,2.01,3.50,7.25,10.00,3.32,1.75,1.28,1.08,6.50,2.90,1.14,,5.00,3.50,6.50,,1.30,2.04,11.00,
belarus-georgia-xGPZZgbJ,16 Oct 2012,2.02,3.28,3.81,,,1.06,1.40,2.28,4.35,9.83,8.17,2.83,1.59,1.19,1.05,9.00,3.75,1.22,1.01,6.00,3.69,5.50,12.00,1.18,1.70,9.00,23.00
russia-azerbaijan-4jL0h0eL,16 Oct 2012,1.08,10.39,27.36,,,1.01,1.12,1.47,2.23,3.88,17.00,5.88,2.58,1.61,1.23,1.88,1.32,,,4.00,4.82,,,3.00,6.55,,
england-san-marino-rwpCRp74,12 Oct 2012,1.01,22.75,91.75,,,1.00,1.00,1.04,1.09,1.21,41.00,29.00,11.50,7.25,4.17,,,,,,,,,,,,
ireland-germany-j5xeevaT,12 Oct 2012,8.11,4.62,1.38,,,1.02,1.21,1.69,2.73,5.31,12.92,4.19,2.11,1.40,1.14,,17.00,2.80,1.57,,8.50,3.53,4.33,,1.05,2.08,4.00
slovenia-cyprus-nFzcOljU,12 Oct 2012,1.42,4.30,8.15,,,1.05,1.32,2.00,3.62,7.50,10.50,3.33,1.78,1.27,1.08,4.00,2.13,1.04,,4.20,3.44,9.00,,1.57,2.74,21.00,
wales-scotland-tAHM6Gdk,12 Oct 2012,2.90,3.20,2.47,,,1.06,1.36,2.12,4.03,9.08,8.75,2.98,1.69,1.22,1.05,17.00,6.50,1.51,1.11,9.00,4.40,3.91,7.00,1.05,1.35,4.82,12.00
estonia-hungary-MHzH4Hyp,12 Oct 2012,3.54,3.26,2.08,,,1.06,1.33,2.10,3.72,8.33,9.33,3.18,1.69,1.25,1.06,21.00,8.00,1.68,1.18,11.00,5.00,3.76,6.00,1.02,1.25,3.79,9.00
netherlands-andorra-GOD7HfLk,12 Oct 2012,1.01,18.50,74.25,,,1.00,1.00,1.06,1.17,1.42,34.00,26.00,8.17,4.63,2.68,,,,,,,,,,,,
north-macedonia-croatia-h0et88Gd,12 Oct 2012,4.65,3.35,1.83,,,1.08,1.42,2.34,4.72,10.50,7.83,2.75,1.56,1.16,1.04,,12.00,1.92,1.25,,6.00,3.48,5.50,,1.14,3.20,8.00
serbia-belgium-pzhY9Uop,12 Oct 2012,2.45,3.15,2.98,,,1.06,1.37,2.18,4.18,9.25,8.75,2.97,1.64,1.21,1.05,12.00,4.94,1.35,1.05,7.00,3.91,4.40,9.00,1.11,1.51,6.50,17.00
switzerland-norway-xUGWvAzB,12 Oct 2012,1.73,3.53,4.97,,,1.06,1.37,2.14,4.13,9.33,9.00,2.97,1.66,1.22,1.05,6.43,2.99,1.14,,5.13,3.50,6.00,,1.33,2.00,12.00,
slovakia-latvia-dbNzOB0C,12 Oct 2012,1.40,4.51,7.99,,,1.04,1.27,1.82,3.23,6.33,11.67,3.58,1.95,1.32,1.10,4.20,2.08,1.05,,4.20,3.50,8.50,,1.55,2.80,17.00,
belarus-spain-MVyhRJWo,12 Oct 2012,16.95,7.93,1.14,,,1.02,1.14,1.55,2.34,3.90,15.33,4.99,2.41,1.55,1.23,,,5.18,2.36,,,4.32,3.83,,,1.41,2.31
bulgaria-denmark-M9ExQe3R,12 Oct 2012,2.94,3.21,2.44,,,1.07,1.39,2.32,4.40,10.33,8.17,2.84,1.59,1.19,1.04,17.00,7.00,1.51,1.11,9.00,4.50,3.84,7.00,1.05,1.33,4.96,12.00
moldova-ukraine-WMKkIMEp,12 Oct 2012,10.56,4.89,1.31,,,1.04,1.26,1.86,3.23,6.42,12.00,3.68,1.92,1.32,1.10,,23.00,3.23,1.67,,10.00,3.49,4.00,,1.02,1.89,3.60
turkey-romania-6LM2EPeJ,12 Oct 2012,1.76,3.48,4.89,,,1.06,1.34,2.08,3.88,8.33,9.33,3.15,1.71,1.23,1.06,6.50,3.00,1.12,,5.00,3.48,6.50,,1.30,2.00,12.00,
albania-iceland-OtZhw9YJ,12 Oct 2012,1.96,3.34,3.92,,,1.06,1.37,2.22,4.21,9.33,8.92,2.97,1.62,1.21,1.05,8.50,3.56,1.20,1.00,6.00,3.64,5.50,12.00,1.20,1.76,9.50,23.00
armenia-italy-YmMPScJ8,12 Oct 2012,8.36,4.32,1.41,,,1.04,1.32,1.97,3.55,7.33,10.67,3.25,1.79,1.27,1.08,,23.00,2.86,1.62,,10.00,3.25,4.00,,1.02,2.08,4.00
czech-republic-malta-IPHPIDe1,12 Oct 2012,1.05,12.35,33.19,,,1.02,1.10,1.41,2.19,3.67,19.00,6.33,2.74,1.65,1.25,1.70,1.18,,,4.00,5.25,,,3.50,8.50,,
faroe-islands-sweden-l46XoqGb,12 Oct 2012,29.49,10.17,1.08,,,1.02,1.12,1.49,2.30,3.82,18.00,5.50,2.51,1.59,1.22,,,7.55,3.00,,,4.83,3.85,,,1.27,1.93
kazakhstan-austria-MuTM0rVi,12 Oct 2012,5.01,3.67,1.70,,,1.05,1.30,2.00,3.50,7.06,9.55,3.34,1.77,1.27,1.08,,12.00,2.09,1.30,,6.50,3.50,5.00,,1.13,2.72,6.00
finland-georgia-j5tdQwnh,12 Oct 2012,1.76,3.49,4.80,,,1.06,1.35,2.15,4.08,9.00,9.08,3.03,1.67,1.21,1.05,7.00,3.09,1.13,-,5.00,3.48,6.50,-,1.29,1.97,12.00,-
russia-portugal-bsWb5wuR,12 Oct 2012,2.77,3.16,2.60,,,1.08,1.43,2.34,4.49,10.00,7.49,2.68,1.57,1.17,1.04,17.00,6.40,1.43,1.07,8.50,4.05,3.93,8.00,1.06,1.42,5.50,15.00
portugal-azerbaijan-jmHdgttF,11 Sep 2012,1.03,13.33,33.33,,,1.00,1.06,1.26,1.70,2.56,26.00,9.00,3.65,2.12,1.47,1.57,1.14,,,4.40,5.75,,,4.00,9.00,,
england-ukraine-x0qGQ4MA,11 Sep 2012,1.55,3.89,6.43,,,1.05,1.33,2.02,3.75,7.75,10.50,3.25,1.75,1.25,1.08,5.50,2.43,1.10,,4.59,3.43,7.00,,1.36,2.35,15.00,
france-belarus-Ueu0Pc1b,11 Sep 2012,1.23,5.70,13.65,,,1.04,1.30,1.92,3.40,6.50,11.00,3.45,1.86,1.30,1.11,3.10,1.63,,,3.75,3.68,,,1.90,3.98,,
scotland-north-macedonia-n7nsEb4F,11 Sep 2012,1.78,3.39,4.84,,,1.07,1.39,2.27,4.20,8.83,7.67,2.82,1.60,1.20,1.05,7.50,3.07,1.13,,5.50,3.47,6.50,,1.25,1.92,13.00,
belgium-croatia-jPShyl6P,11 Sep 2012,2.13,3.27,3.45,,,1.05,1.33,2.09,3.70,7.67,8.83,3.17,1.70,1.25,1.07,9.50,3.93,1.25,1.02,6.50,3.70,5.00,11.00,1.17,1.65,8.00,19.00
italy-malta-pQlqTPD5,11 Sep 2012,1.02,13.00,51.00,,,1.01,1.07,1.30,1.76,2.68,19.67,7.33,3.47,1.98,1.43,1.44,1.11,,,4.40,6.00,,,4.75,11.00,,
poland-moldova-4KdpUJDd,11 Sep 2012,1.17,6.54,17.65,,,1.03,1.22,1.73,2.82,5.57,11.67,3.93,2.05,1.39,1.12,2.57,1.49,,,3.68,4.00,,,2.24,4.67,,
austria-germany-lQuEpjf0,11 Sep 2012,6.48,4.69,1.44,,,1.02,1.15,1.55,2.42,4.18,13.67,4.77,2.39,1.53,1.20,,15.00,2.64,1.57,,8.00,3.62,4.40,,1.08,2.10,4.00
hungary-netherlands-6eRgqRrt,11 Sep 2012,5.09,3.92,1.65,,,1.03,1.21,1.69,2.82,5.17,11.83,4.04,2.09,1.39,1.14,,11.00,2.23,1.36,,6.50,3.60,5.00,,1.14,2.43,5.50
serbia-wales-fiOOVRTn,11 Sep 2012,1.47,4.05,7.42,,,1.06,1.36,2.19,3.96,8.07,8.50,2.97,1.64,1.22,1.06,5.00,2.26,1.05,,4.33,3.35,8.00,,1.44,2.54,19.00,
sweden-kazakhstan-ERTPCuU3,11 Sep 2012,1.07,9.83,23.33,,,1.01,1.10,1.37,1.98,3.22,18.67,6.17,2.93,1.76,1.32,1.88,1.22,,,3.88,5.00,,,2.95,7.50,,
switzerland-albania-CdrpRj6B,11 Sep 2012,1.32,4.83,10.29,,,1.03,1.25,1.80,3.00,5.73,10.73,3.70,1.96,1.35,1.11,3.50,1.82,1.02,,4.00,3.57,11.00,,1.70,3.35,23.00,
slovakia-liechtenstein-jau953po,11 Sep 2012,1.06,10.67,27.67,,,1.01,1.08,1.35,2.02,3.30,17.33,7.23,3.13,1.77,1.32,1.80,1.25,,,4.20,5.50,,,3.10,7.00,,
albania-cyprus-v9P1s5Dh,07 Sep 2012,2.03,3.37,3.65,,,1.06,1.36,2.23,4.15,9.24,8.19,2.90,1.62,1.20,1.05,9.50,3.83,1.23,1.01,6.00,3.58,5.50,11.00,1.17,1.73,8.05,23.00
andorra-hungary-hISTBaqA,07 Sep 2012,24.54,10.54,1.08,,,1.01,1.12,1.50,2.21,3.66,17.00,5.31,2.48,1.62,1.25,,,8.00,2.93,,,4.90,3.92,,,1.21,1.93
finland-france-UucHNyWA,07 Sep 2012,5.42,3.57,1.67,,,1.05,1.34,2.16,3.90,8.16,8.44,3.00,1.65,1.23,1.06,,15.00,2.15,1.35,,7.00,3.40,4.60,,1.11,2.79,6.10
montenegro-poland-dEV0frcb,07 Sep 2012,2.40,3.20,2.98,,,1.06,1.42,2.36,4.41,9.75,7.75,2.73,1.55,1.17,1.04,12.00,4.89,1.34,1.04,7.00,3.76,4.50,9.50,1.11,1.53,7.05,19.00
netherlands-turkey-4pYWNdrM,07 Sep 2012,1.46,4.30,6.73,,,1.03,1.19,1.69,2.71,5.19,12.00,4.16,2.11,1.40,1.13,4.60,2.17,1.07,,4.27,3.56,8.00,,1.52,2.63,15.00,
slovenia-switzerland-zyJAuqr5,07 Sep 2012,2.86,3.24,2.43,,,1.06,1.37,2.25,4.14,8.99,8.36,2.90,1.61,1.20,1.05,17.00,6.55,1.49,1.08,8.50,4.42,3.84,7.50,1.06,1.37,5.09,13.00
croatia-north-macedonia-EqoKFJXB,07 Sep 2012,1.27,5.32,11.31,,,1.03,1.23,1.74,2.85,5.42,11.67,3.90,2.02,1.38,1.12,3.13,1.72,,,3.85,3.65,,,1.86,3.80,,
lithuania-slovakia-0nxhd4So,07 Sep 2012,3.50,3.19,2.15,,,1.07,1.44,2.41,4.51,10.38,7.61,2.67,1.54,1.16,1.04,23.00,8.50,1.64,1.14,11.00,5.10,3.64,6.50,1.01,1.25,4.21,10.00
estonia-romania-rXOP2e6d,07 Sep 2012,3.59,3.21,2.12,,,1.07,1.41,2.36,4.54,10.17,7.63,2.72,1.55,1.16,1.03,21.00,8.20,1.65,1.14,11.00,5.13,3.69,6.50,1.02,1.27,4.01,11.00
georgia-belarus-O2dLMeoH,07 Sep 2012,2.60,3.13,2.76,,,1.06,1.40,2.27,4.18,9.24,7.94,2.83,1.59,1.20,1.05,15.00,5.31,1.41,1.07,8.00,4.16,4.10,8.00,1.08,1.45,6.48,15.00
russia-northern-ireland-KjXf6JPK,07 Sep 2012,1.18,6.35,16.71,,,1.02,1.18,1.61,2.53,4.68,12.67,4.47,2.24,1.46,1.16,2.60,1.52,-,,3.83,4.08,-,,2.17,4.57,-,
